Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating
1261,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3
1262,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3
1263,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
1264,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3
1265,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3
1266,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3
1267,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3
1268,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
1269,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3
1270,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3
1271,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1272,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3
1273,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3
1274,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3
1275,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
1276,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3
1277,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
1278,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3
1279,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3
1280,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3
1281,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3
1282,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1283,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3
1284,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3
1285,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
1286,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3
1287,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1288,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1289,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
1290,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3
1291,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3
1292,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3
1293,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3
1294,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1295,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3
1296,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1297,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3
1298,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3
1299,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1300,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3
1301,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1302,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3
1303,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1304,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1305,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3
1306,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3
1307,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3
1308,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3
1309,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3
1310,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3
1311,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3
1312,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1313,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1314,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3
1315,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1316,Part-Time,2,Zone A,0,Executive Office,1,Female,0,Asian,0,Single,2,Fully Meets,1,3
1317,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1318,Contract,0,Zone B,1,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3
1319,Part-Time,2,Zone C,2,Admin Offices,0,Male,1,Asian,0,Married,1,Fully Meets,1,3
1320,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,White,4,Widowed,3,Fully Meets,1,3
1321,Contract,0,Zone A,0,Admin Offices,0,Male,1,Black,1,Single,2,Fully Meets,1,3
1322,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3
1323,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3
1324,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1325,Contract,0,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3
1326,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,White,4,Widowed,3,Fully Meets,1,3
1327,Part-Time,2,Zone B,1,Admin Offices,0,Male,1,White,4,Single,2,Fully Meets,1,3
1328,Part-Time,2,Zone C,2,IT/IS,2,Male,1,Asian,0,Single,2,Fully Meets,1,3
1329,Contract,0,Zone B,1,Software Engineering,5,Male,1,Black,1,Widowed,3,Fully Meets,1,3
1330,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3
1331,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1332,Contract,0,Zone B,1,Admin Offices,0,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3
1333,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Divorced,0,Fully Meets,1,3
1334,Full-Time,1,Zone B,1,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,3
1335,Contract,0,Zone A,0,Software Engineering,5,Female,0,White,4,Divorced,0,Fully Meets,1,3
1336,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Fully Meets,1,3
1337,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,White,4,Single,2,Fully Meets,1,3
1338,Contract,0,Zone C,2,Admin Offices,0,Male,1,Other,3,Widowed,3,Fully Meets,1,3
1339,Contract,0,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
1340,Full-Time,1,Zone B,1,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,3
1341,Part-Time,2,Zone C,2,Software Engineering,5,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1342,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Asian,0,Single,2,Fully Meets,1,3
1343,Contract,0,Zone B,1,Admin Offices,0,Female,0,White,4,Married,1,Fully Meets,1,3
1344,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,White,4,Single,2,Fully Meets,1,3
1345,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,Other,3,Single,2,Fully Meets,1,3
1346,Contract,0,Zone C,2,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,3
1347,Part-Time,2,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Married,1,Fully Meets,1,3
1348,Contract,0,Zone C,2,Software Engineering,5,Female,0,Other,3,Married,1,Fully Meets,1,3
1349,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3
1350,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3
1351,Contract,0,Zone C,2,Admin Offices,0,Male,1,White,4,Divorced,0,Fully Meets,1,3
1352,Contract,0,Zone B,1,Admin Offices,0,Male,1,Other,3,Divorced,0,Fully Meets,1,3
1353,Part-Time,2,Zone A,0,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,3
1354,Full-Time,1,Zone C,2,Software Engineering,5,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1355,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1356,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Hispanic,2,Married,1,Fully Meets,1,3
1357,Full-Time,1,Zone C,2,Admin Offices,0,Male,1,Black,1,Divorced,0,Fully Meets,1,3
1358,Part-Time,2,Zone B,1,Admin Offices,0,Male,1,Black,1,Married,1,Fully Meets,1,3
1359,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,Asian,0,Married,1,Fully Meets,1,3
1360,Contract,0,Zone B,1,IT/IS,2,Male,1,Asian,0,Divorced,0,PIP,3,3
1361,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3
1362,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Asian,0,Widowed,3,Exceeds,0,3
1363,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Asian,0,Divorced,0,PIP,3,3
1364,Contract,0,Zone C,2,Admin Offices,0,Male,1,White,4,Divorced,0,Exceeds,0,3
1365,Contract,0,Zone C,2,Admin Offices,0,Male,1,Hispanic,2,Widowed,3,Exceeds,0,3
1366,Contract,0,Zone B,1,IT/IS,2,Male,1,Black,1,Single,2,Exceeds,0,3
1367,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Divorced,0,Exceeds,0,3
1368,Part-Time,2,Zone C,2,Admin Offices,0,Female,0,White,4,Widowed,3,Exceeds,0,3
1369,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Exceeds,0,3
1370,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3
1371,Contract,0,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3
1372,Contract,0,Zone A,0,Admin Offices,0,Male,1,White,4,Single,2,Exceeds,0,3
1373,Contract,0,Zone A,0,Admin Offices,0,Male,1,Other,3,Divorced,0,Exceeds,0,3
1374,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Married,1,Exceeds,0,3
1375,Contract,0,Zone B,1,Admin Offices,0,Female,0,Asian,0,Divorced,0,Exceeds,0,3
1376,Full-Time,1,Zone B,1,Sales,4,Female,0,Other,3,Single,2,Exceeds,0,3
1377,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,White,4,Divorced,0,Exceeds,0,3
1378,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,White,4,Married,1,PIP,3,3
1379,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,White,4,Widowed,3,Exceeds,0,3
1380,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,Hispanic,2,Single,2,Exceeds,0,3
1381,Full-Time,1,Zone A,0,IT/IS,2,Female,0,Other,3,Single,2,PIP,3,3
1382,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,White,4,Widowed,3,Exceeds,0,3
1383,Contract,0,Zone C,2,Admin Offices,0,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3
1384,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Other,3,Single,2,PIP,3,3
1385,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Hispanic,2,Divorced,0,PIP,3,3
1386,Contract,0,Zone C,2,Admin Offices,0,Female,0,White,4,Married,1,Exceeds,0,3
1387,Contract,0,Zone B,1,Admin Offices,0,Male,1,Hispanic,2,Divorced,0,PIP,3,3
1388,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Black,1,Single,2,Exceeds,0,3
1389,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Exceeds,0,3
1390,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3
1391,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Needs Improvement,2,3
1392,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,3
1393,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3
1394,Full-Time,1,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Exceeds,0,3
1395,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Divorced,0,Exceeds,0,3
1396,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1397,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Single,2,Exceeds,0,3
1398,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3
1399,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3
1400,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3
1401,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Exceeds,0,3
1402,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3
1403,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3
1404,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Exceeds,0,3
1405,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3
1406,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,3
1407,Full-Time,1,Zone B,1,Production       ,3,Male,1,Hispanic,2,Married,1,Exceeds,0,3
1408,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3
1409,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,3
1410,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3
1411,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1412,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3
1413,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Widowed,3,Needs Improvement,2,3
1414,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3
1415,Part-Time,2,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Exceeds,0,3
1416,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Exceeds,0,3
1417,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3
1418,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,3
1419,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,3
1420,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3
1421,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,3
1422,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Needs Improvement,2,3
1423,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3
1424,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Needs Improvement,2,3
1425,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Single,2,Needs Improvement,2,3
1426,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,3
1427,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Needs Improvement,2,3
1428,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Divorced,0,Exceeds,0,3
1429,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3
1430,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Needs Improvement,2,3
1431,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,3
1432,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Exceeds,0,3
1433,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Needs Improvement,2,3
1434,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3
1435,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3
1436,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Needs Improvement,2,3
1437,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Exceeds,0,3
1438,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3
1439,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Needs Improvement,2,3
1440,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Needs Improvement,2,3
1441,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Needs Improvement,2,3
1442,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Needs Improvement,2,3
1443,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Needs Improvement,2,3
1444,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Needs Improvement,2,3
1445,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3
1446,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3
1447,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Exceeds,0,3
1448,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Needs Improvement,2,3
1449,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Needs Improvement,2,3
1450,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Needs Improvement,2,3
1451,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Needs Improvement,2,3
1452,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3
1453,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Needs Improvement,2,3
1454,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Needs Improvement,2,3
1455,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3
1456,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1457,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,3
1458,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3
1459,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Exceeds,0,3
1460,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Exceeds,0,3
1461,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,3
1462,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,3
1463,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3
1464,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
1465,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3
1466,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3
1467,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3
1468,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3
1469,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
1470,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
1471,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Exceeds,0,3
1472,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Single,2,Exceeds,0,3
1473,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Divorced,0,Exceeds,0,3
1474,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1475,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Married,1,Exceeds,0,3
1476,Contract,0,Zone C,2,Production       ,3,Male,1,Other,3,Divorced,0,PIP,3,3
1477,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
1478,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,3
1479,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3
1480,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Needs Improvement,2,3
1481,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Single,2,Exceeds,0,3
1482,Contract,0,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,3
1483,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3
1484,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1485,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3
1486,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
1487,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3
1488,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3
1489,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3
1490,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Needs Improvement,2,3
1491,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3
1492,Full-Time,1,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Exceeds,0,3
1493,Full-Time,1,Zone B,1,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3
1494,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
1495,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3
1496,Part-Time,2,Zone A,0,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,3
1497,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Needs Improvement,2,3
1498,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Exceeds,0,3
1499,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3
1500,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3
1501,Contract,0,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3
1502,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Divorced,0,Fully Meets,1,3
1503,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3
1504,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,3
1505,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,3
1506,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3
1507,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3
1508,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Fully Meets,1,3
1509,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3
1510,Contract,0,Zone C,2,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3
