Employee ID,EmployeeType,EmployeeType_Encoded,PayZone,PayZone_Encoded,DepartmentType,DepartmentType_Encoded,GenderCode,GenderCode_Encoded,RaceDesc,RaceDesc_Encoded,MaritalDesc,MaritalDesc_Encoded,Performance Score,Performance Score_Encoded,Current Employee Rating,Engagement Score,Satisfaction Score,Work-Life Balance Score
1233,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Fully Meets,1,3,5,5,3
1234,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,4,1,5
1235,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,5,5,3
1236,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,1,4,1
1237,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,4,3,1
1238,Part-Time,2,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,1,3,3
1239,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,4,5,5
1240,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,4,3
1241,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,4,4,3
1242,Full-Time,1,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,4,4,1
1243,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,2,3
1244,Part-Time,2,Zone A,0,Production       ,3,Male,1,Asian,0,Married,1,Fully Meets,1,3,2,3,5
1245,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Widowed,3,Fully Meets,1,3,3,5,5
1246,Part-Time,2,Zone B,1,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3,4,3,2
1247,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,2,4,5
1248,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,3,2
1249,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,4,2
1250,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,5,1
1251,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,5,5,3
1252,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,3,2
1253,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,4,2
1254,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,3,1,5
1255,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,3,1,1
1256,Contract,0,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,4,4,2
1257,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,2,1,1
1258,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,3,5,4
1259,Full-Time,1,Zone A,0,Production       ,3,Male,1,White,4,Single,2,Fully Meets,1,3,1,3,4
1260,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,5,2,5
1261,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,2,5,4
1262,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,3,4,1
1263,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Fully Meets,1,3,4,5,3
1264,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,3,5,4
1265,Part-Time,2,Zone C,2,Production       ,3,Male,1,Black,1,Widowed,3,Fully Meets,1,3,4,2,5
1266,Full-Time,1,Zone A,0,Production       ,3,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3,1,3,1
1267,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,4,1,5
1268,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,2,1,2
1269,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,1,2,4
1270,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,5,5,1
1271,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,3,1,5
1272,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,4,2,3
1273,Contract,0,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,1,4,2
1274,Contract,0,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Fully Meets,1,3,2,1,5
1275,Full-Time,1,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,2,5,3
1276,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,1,4,5
1277,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,4,3,3
1278,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,2,4,5
1279,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,3,3,5
1280,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Fully Meets,1,3,3,2,2
1281,Part-Time,2,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Fully Meets,1,3,4,2,1
1282,Part-Time,2,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,3,3,1
1283,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Fully Meets,1,3,2,1,2
1284,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,5,1,5
1285,Part-Time,2,Zone C,2,Production       ,3,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3,3,2,2
1286,Full-Time,1,Zone B,1,Production       ,3,Male,1,Asian,0,Divorced,0,Fully Meets,1,3,1,5,1
1287,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,3,5,2
1288,Full-Time,1,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,2,4,5
1289,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Fully Meets,1,3,5,3,1
1290,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Married,1,Fully Meets,1,3,5,4,2
1291,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Divorced,0,Fully Meets,1,3,5,4,5
1292,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,1,4,3
1293,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,2,3,2
1294,Part-Time,2,Zone B,1,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,5,4,2
1295,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,3,3,3
1296,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,1,5
1297,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,2,4,4
1298,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,1,2,1
1299,Contract,0,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,2,2
1300,Contract,0,Zone B,1,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,1,3,1
1301,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,1,4,2
1302,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Fully Meets,1,3,1,2,4
1303,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,5,3,5
1304,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,3,5,1
1305,Full-Time,1,Zone B,1,Production       ,3,Male,1,White,4,Married,1,Fully Meets,1,3,2,5,2
1306,Part-Time,2,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Fully Meets,1,3,1,3,5
1307,Contract,0,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Fully Meets,1,3,1,5,1
1308,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Divorced,0,Fully Meets,1,3,4,5,2
1309,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Fully Meets,1,3,1,1,3
1310,Part-Time,2,Zone B,1,Production       ,3,Female,0,Asian,0,Single,2,Fully Meets,1,3,3,4,3
1311,Full-Time,1,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Fully Meets,1,3,5,2,3
1312,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Fully Meets,1,3,2,5,2
1313,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,5,4,1
1314,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,5,3
1315,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Asian,0,Widowed,3,Fully Meets,1,3,5,1,1
1316,Part-Time,2,Zone A,0,Executive Office,1,Female,0,Asian,0,Single,2,Fully Meets,1,3,3,4,3
1317,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,2,2
1318,Contract,0,Zone B,1,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3,5,4,2
1319,Part-Time,2,Zone C,2,Admin Offices,0,Male,1,Asian,0,Married,1,Fully Meets,1,3,4,2,5
1320,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,White,4,Widowed,3,Fully Meets,1,3,5,1,5
1321,Contract,0,Zone A,0,Admin Offices,0,Male,1,Black,1,Single,2,Fully Meets,1,3,1,5,5
1322,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Hispanic,2,Widowed,3,Fully Meets,1,3,1,5,2
1323,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3,5,1,5
1324,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,5,3,3
1325,Contract,0,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3,1,5,3
1326,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,White,4,Widowed,3,Fully Meets,1,3,5,3,1
1327,Part-Time,2,Zone B,1,Admin Offices,0,Male,1,White,4,Single,2,Fully Meets,1,3,5,3,4
1328,Part-Time,2,Zone C,2,IT/IS,2,Male,1,Asian,0,Single,2,Fully Meets,1,3,1,4,3
1329,Contract,0,Zone B,1,Software Engineering,5,Male,1,Black,1,Widowed,3,Fully Meets,1,3,3,2,5
1330,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3,3,5,2
1331,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Black,1,Widowed,3,Fully Meets,1,3,3,2,5
1332,Contract,0,Zone B,1,Admin Offices,0,Male,1,Hispanic,2,Divorced,0,Fully Meets,1,3,1,2,5
1333,Part-Time,2,Zone A,0,IT/IS,2,Male,1,Black,1,Divorced,0,Fully Meets,1,3,3,4,5
1334,Full-Time,1,Zone B,1,IT/IS,2,Male,1,Other,3,Widowed,3,Fully Meets,1,3,1,3,1
1335,Contract,0,Zone A,0,Software Engineering,5,Female,0,White,4,Divorced,0,Fully Meets,1,3,4,5,5
1336,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Fully Meets,1,3,5,1,4
1337,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,White,4,Single,2,Fully Meets,1,3,3,3,4
1338,Contract,0,Zone C,2,Admin Offices,0,Male,1,Other,3,Widowed,3,Fully Meets,1,3,1,1,1
1339,Contract,0,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Widowed,3,Fully Meets,1,3,1,3,2
1340,Full-Time,1,Zone B,1,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,3,5,4,4
1341,Part-Time,2,Zone C,2,Software Engineering,5,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,1,3,4
1342,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Asian,0,Single,2,Fully Meets,1,3,3,2,2
1343,Contract,0,Zone B,1,Admin Offices,0,Female,0,White,4,Married,1,Fully Meets,1,3,1,2,3
1344,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,White,4,Single,2,Fully Meets,1,3,1,4,5
1345,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,Other,3,Single,2,Fully Meets,1,3,2,4,4
1346,Contract,0,Zone C,2,IT/IS,2,Male,1,White,4,Divorced,0,Fully Meets,1,3,4,2,3
1347,Part-Time,2,Zone B,1,IT/IS,2,Male,1,Hispanic,2,Married,1,Fully Meets,1,3,4,3,1
1348,Contract,0,Zone C,2,Software Engineering,5,Female,0,Other,3,Married,1,Fully Meets,1,3,2,2,4
1349,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,White,4,Divorced,0,Fully Meets,1,3,1,2,3
1350,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Black,1,Divorced,0,Fully Meets,1,3,3,4,5
1351,Contract,0,Zone C,2,Admin Offices,0,Male,1,White,4,Divorced,0,Fully Meets,1,3,4,1,5
1352,Contract,0,Zone B,1,Admin Offices,0,Male,1,Other,3,Divorced,0,Fully Meets,1,3,4,2,1
1353,Part-Time,2,Zone A,0,IT/IS,2,Male,1,White,4,Single,2,Fully Meets,1,3,5,1,5
1354,Full-Time,1,Zone C,2,Software Engineering,5,Female,0,Black,1,Widowed,3,Fully Meets,1,3,4,4,2
1355,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,Hispanic,2,Single,2,Fully Meets,1,3,2,2,3
1356,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Hispanic,2,Married,1,Fully Meets,1,3,1,1,1
1357,Full-Time,1,Zone C,2,Admin Offices,0,Male,1,Black,1,Divorced,0,Fully Meets,1,3,1,4,3
1358,Part-Time,2,Zone B,1,Admin Offices,0,Male,1,Black,1,Married,1,Fully Meets,1,3,1,2,5
1359,Full-Time,1,Zone A,0,Admin Offices,0,Male,1,Asian,0,Married,1,Fully Meets,1,3,4,5,1
1360,Contract,0,Zone B,1,IT/IS,2,Male,1,Asian,0,Divorced,0,PIP,3,3,5,2,1
1361,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3,1,3,2
1362,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Asian,0,Widowed,3,Exceeds,0,3,5,2,5
1363,Full-Time,1,Zone A,0,Admin Offices,0,Female,0,Asian,0,Divorced,0,PIP,3,3,5,2,2
1364,Contract,0,Zone C,2,Admin Offices,0,Male,1,White,4,Divorced,0,Exceeds,0,3,2,2,4
1365,Contract,0,Zone C,2,Admin Offices,0,Male,1,Hispanic,2,Widowed,3,Exceeds,0,3,5,1,2
1366,Contract,0,Zone B,1,IT/IS,2,Male,1,Black,1,Single,2,Exceeds,0,3,1,4,2
1367,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Divorced,0,Exceeds,0,3,1,4,3
1368,Part-Time,2,Zone C,2,Admin Offices,0,Female,0,White,4,Widowed,3,Exceeds,0,3,2,2,2
1369,Contract,0,Zone C,2,Sales,4,Female,0,Black,1,Married,1,Exceeds,0,3,2,4,3
1370,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3,1,2,1
1371,Contract,0,Zone A,0,Admin Offices,0,Female,0,Black,1,Married,1,Exceeds,0,3,1,1,2
1372,Contract,0,Zone A,0,Admin Offices,0,Male,1,White,4,Single,2,Exceeds,0,3,3,1,4
1373,Contract,0,Zone A,0,Admin Offices,0,Male,1,Other,3,Divorced,0,Exceeds,0,3,1,2,5
1374,Part-Time,2,Zone B,1,IT/IS,2,Female,0,White,4,Married,1,Exceeds,0,3,5,5,4
1375,Contract,0,Zone B,1,Admin Offices,0,Female,0,Asian,0,Divorced,0,Exceeds,0,3,1,3,2
1376,Full-Time,1,Zone B,1,Sales,4,Female,0,Other,3,Single,2,Exceeds,0,3,4,3,5
1377,Part-Time,2,Zone A,0,Admin Offices,0,Female,0,White,4,Divorced,0,Exceeds,0,3,5,5,4
1378,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,White,4,Married,1,PIP,3,3,1,4,5
1379,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,White,4,Widowed,3,Exceeds,0,3,5,2,5
1380,Part-Time,2,Zone A,0,Admin Offices,0,Male,1,Hispanic,2,Single,2,Exceeds,0,3,1,1,2
1381,Full-Time,1,Zone A,0,IT/IS,2,Female,0,Other,3,Single,2,PIP,3,3,2,2,1
1382,Full-Time,1,Zone B,1,Admin Offices,0,Female,0,White,4,Widowed,3,Exceeds,0,3,2,1,1
1383,Contract,0,Zone C,2,Admin Offices,0,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3,4,1,5
1384,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Other,3,Single,2,PIP,3,3,2,3,4
1385,Full-Time,1,Zone C,2,Admin Offices,0,Female,0,Hispanic,2,Divorced,0,PIP,3,3,3,1,3
1386,Contract,0,Zone C,2,Admin Offices,0,Female,0,White,4,Married,1,Exceeds,0,3,2,4,5
1387,Contract,0,Zone B,1,Admin Offices,0,Male,1,Hispanic,2,Divorced,0,PIP,3,3,5,1,2
1388,Part-Time,2,Zone B,1,Admin Offices,0,Female,0,Black,1,Single,2,Exceeds,0,3,5,2,4
1389,Part-Time,2,Zone A,0,Production       ,3,Male,1,Hispanic,2,Widowed,3,Exceeds,0,3,4,4,3
1390,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3,2,3,4
1391,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Needs Improvement,2,3,4,1,1
1392,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,3,4,4,3
1393,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,4,4,4
1394,Full-Time,1,Zone A,0,Production       ,3,Male,1,Black,1,Married,1,Exceeds,0,3,1,2,2
1395,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Divorced,0,Exceeds,0,3,4,1,2
1396,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,2,1,3
1397,Contract,0,Zone A,0,Production       ,3,Male,1,Other,3,Single,2,Exceeds,0,3,3,2,3
1398,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3,1,1,1
1399,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3,1,4,4
1400,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3,2,3,3
1401,Contract,0,Zone B,1,Production       ,3,Male,1,White,4,Single,2,Exceeds,0,3,2,5,3
1402,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3,2,4,4
1403,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3,1,3,2
1404,Contract,0,Zone B,1,Production       ,3,Male,1,Hispanic,2,Single,2,Exceeds,0,3,1,2,2
1405,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,3,3,3
1406,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Exceeds,0,3,4,1,5
1407,Full-Time,1,Zone B,1,Production       ,3,Male,1,Hispanic,2,Married,1,Exceeds,0,3,3,3,1
1408,Contract,0,Zone B,1,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,3,3,3
1409,Full-Time,1,Zone A,0,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,3,2,2,1
1410,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3,2,2,4
1411,Part-Time,2,Zone C,2,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,5,4,5
1412,Part-Time,2,Zone B,1,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3,4,3,5
1413,Part-Time,2,Zone A,0,Production       ,3,Male,1,Black,1,Widowed,3,Needs Improvement,2,3,4,3,2
1414,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3,1,4,4
1415,Part-Time,2,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Exceeds,0,3,2,2,1
1416,Part-Time,2,Zone B,1,Production       ,3,Male,1,Asian,0,Widowed,3,Exceeds,0,3,5,4,3
1417,Full-Time,1,Zone C,2,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,3,5,2
1418,Part-Time,2,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Needs Improvement,2,3,2,1,3
1419,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Divorced,0,Exceeds,0,3,4,2,1
1420,Contract,0,Zone B,1,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3,1,2,4
1421,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,3,3,5,5
1422,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Needs Improvement,2,3,1,5,2
1423,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3,2,5,5
1424,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Needs Improvement,2,3,4,4,5
1425,Part-Time,2,Zone B,1,Production       ,3,Female,0,Black,1,Single,2,Needs Improvement,2,3,2,3,1
1426,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Exceeds,0,3,4,5,5
1427,Full-Time,1,Zone A,0,Production       ,3,Male,1,Asian,0,Divorced,0,Needs Improvement,2,3,1,2,3
1428,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Divorced,0,Exceeds,0,3,3,5,2
1429,Contract,0,Zone B,1,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3,1,4,3
1430,Part-Time,2,Zone A,0,Production       ,3,Female,0,Asian,0,Single,2,Needs Improvement,2,3,2,2,2
1431,Full-Time,1,Zone B,1,Production       ,3,Female,0,Black,1,Widowed,3,Exceeds,0,3,2,1,1
1432,Contract,0,Zone A,0,Production       ,3,Male,1,White,4,Married,1,Exceeds,0,3,4,3,4
1433,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Widowed,3,Needs Improvement,2,3,5,1,3
1434,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Exceeds,0,3,1,2,3
1435,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3,4,2,3
1436,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Needs Improvement,2,3,1,2,2
1437,Contract,0,Zone C,2,Production       ,3,Male,1,Asian,0,Single,2,Exceeds,0,3,4,5,5
1438,Contract,0,Zone B,1,Production       ,3,Male,1,Asian,0,Married,1,Exceeds,0,3,1,4,1
1439,Full-Time,1,Zone A,0,Production       ,3,Female,0,Asian,0,Widowed,3,Needs Improvement,2,3,3,1,3
1440,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Needs Improvement,2,3,3,1,4
1441,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Married,1,Needs Improvement,2,3,1,1,5
1442,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Single,2,Needs Improvement,2,3,2,4,2
1443,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Needs Improvement,2,3,5,2,3
1444,Contract,0,Zone C,2,Production       ,3,Female,0,White,4,Divorced,0,Needs Improvement,2,3,5,5,3
1445,Part-Time,2,Zone C,2,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3,2,2,4
1446,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Married,1,Exceeds,0,3,1,1,5
1447,Full-Time,1,Zone C,2,Production       ,3,Female,0,Black,1,Single,2,Exceeds,0,3,4,4,1
1448,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Needs Improvement,2,3,1,1,3
1449,Part-Time,2,Zone B,1,Production       ,3,Male,1,Other,3,Divorced,0,Needs Improvement,2,3,4,2,2
1450,Full-Time,1,Zone C,2,Production       ,3,Male,1,White,4,Single,2,Needs Improvement,2,3,5,1,2
1451,Part-Time,2,Zone A,0,Production       ,3,Female,0,Hispanic,2,Widowed,3,Needs Improvement,2,3,4,3,4
1452,Full-Time,1,Zone B,1,Production       ,3,Female,0,White,4,Single,2,Needs Improvement,2,3,4,4,5
1453,Full-Time,1,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Needs Improvement,2,3,1,5,1
1454,Full-Time,1,Zone C,2,Production       ,3,Male,1,Hispanic,2,Married,1,Needs Improvement,2,3,2,2,1
1455,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Needs Improvement,2,3,2,2,4
1456,Full-Time,1,Zone B,1,Production       ,3,Female,0,Hispanic,2,Married,1,Exceeds,0,3,2,1,5
1457,Contract,0,Zone A,0,Production       ,3,Female,0,Other,3,Married,1,Exceeds,0,3,2,1,1
1458,Full-Time,1,Zone A,0,Production       ,3,Female,0,Hispanic,2,Single,2,Exceeds,0,3,2,2,4
1459,Contract,0,Zone C,2,Production       ,3,Male,1,Black,1,Single,2,Exceeds,0,3,5,2,5
1460,Full-Time,1,Zone A,0,Production       ,3,Male,1,Other,3,Divorced,0,Exceeds,0,3,2,3,1
1461,Full-Time,1,Zone C,2,Production       ,3,Female,0,Asian,0,Widowed,3,Exceeds,0,3,1,1,2
1462,Contract,0,Zone C,2,Production       ,3,Female,0,Other,3,Widowed,3,Exceeds,0,3,4,5,5
1463,Contract,0,Zone C,2,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3,5,4,5
1464,Part-Time,2,Zone C,2,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3,2,5,1
1465,Part-Time,2,Zone A,0,Production       ,3,Female,0,Other,3,Single,2,Exceeds,0,3,1,1,3
1466,Full-Time,1,Zone A,0,Production       ,3,Female,0,White,4,Widowed,3,Exceeds,0,3,1,4,5
1467,Full-Time,1,Zone A,0,Production       ,3,Female,0,Black,1,Married,1,Fully Meets,1,3,3,4,2
1468,Contract,0,Zone A,0,Production       ,3,Female,0,Hispanic,2,Divorced,0,Exceeds,0,3,3,1,3
1469,Full-Time,1,Zone B,1,Production       ,3,Female,0,Asian,0,Married,1,Exceeds,0,3,4,2,4
